comment,predicted_label
@lafiye jadiin muse plis,social virality
Haduhhh mamat tolong lah imbangin si kevin,supportive sentiment
CONGRATS KALIAN ASTAGA TURUT BAHAGYAHYAHYAHYAHYAHYAAAA,social virality
tambah glowingggg,pas
sayangg foto kita yang berdua mana kok ga di post😢,relatable engagement
Gw kira sandy walsh,relatable engagement
slide 1/4 sihh kalo aku,relatable engagement
Dia cuma ngonten ya gaes,supportive sentiment
Ga ngerti bahasa enggresss 🔥👏,supportive sentiment
Happy birthday ka lulaaaa!!!! Bahagia selalu ya My luvvlyy❤️❤️❤️,supportive sentiment
Ngiler banget. Gemlocor air liur,relatable engagement
😍,spam or irrelevant
Glow bomb gak ngefek di aku😢 tapi glowsophy Mayan sih tapi gak gong bgt,relatable engagement
❤️🔥❤️,spam or irrelevant
kerenn bettt editannya.. penyampaiannya jd ngena bgttt,supportive sentiment
Gemess bgt pas di tarik acne patch nya yaa😍,supportive sentiment
Mau nyobain deh aku,relatable engagement
Dibyyy 😍,supportive sentiment
Wkwk,spam or irrelevant
semangatnya champpp ❤️🇮🇩,supportive sentiment
Penting banget buat hemat tenaga kita2 yang introvert ini 😍,supportive sentiment
🔥🔥🔥🔥🔥🔥🔥👏👏👏,spam or irrelevant
❤️❤️❤️,spam or irrelevant
U're just too pretty that I even thought it's an AI 😭😭♥️♥️,supportive sentiment
Harga brp ya,product-focused response
❤️🔥,spam or irrelevant
👏👏👏,spam or irrelevant
Untuk informasi lebih lengkap : Ekoy - 085810161859 ❤️🔥,supportive sentiment
❤️❤️❤️,spam or irrelevant
"Foto padel bagus itu harus, main bagus belakangan yaaa😂😂🔥",product-focused response
Bumill cantiikkkkkk😍😍😍😍😍😍,supportive sentiment
maasyaallah bidadari here?!!😍,supportive sentiment
bentar lg jadi bos realme,spam or irrelevant
Km Lebih menjiwai y pas pake baju pink de 😂😂😂,relatable engagement
"Yessss girl, lets goo 🚀🔥😍",supportive sentiment
Keren kak keluarga nya👍👍👍,supportive sentiment
ih kak ada aku😍,supportive sentiment
Komunitas ❌ Entitas ✅,supportive sentiment
Keren banget ustadz @felix.siauw dakwahnya semakin meluasss,social virality
Aman gak kak...sakit gak kak,relatable engagement
Love❤️😍,supportive sentiment
Ajib bang 🔥🔥🔥,supportive sentiment
1,spam or irrelevant
🔥,spam or irrelevant
M kyok,pas
"kak tacaaa, bahagia selalu yaaa😍 aku pejuang garis 2, semoga nular yaaa🥺 Aamiin",supportive sentiment
Nice info!,spam or irrelevant
mama muda tetep cantikkk🔥,supportive sentiment
abiss suap suapan terbitlah beybihh🤣😂,relatable engagement
"saya belum nyambung, Ya Allah ketinggalan apa ini?😭",relatable engagement
Diluar nurulll 🤣🤣🤣,relatable engagement
Cool 🙌❤️,supportive sentiment
Mantafff 🔥🔥🔥,supportive sentiment
"Kalo kami, liquid yg di test hrs tanpa crema, krn apa, krn ini refractometer",product-focused response
Congratulations!!! 🥳🥂,supportive sentiment
ademm🌿,passive engagement
Love ❤️,passive engagement
Semangat terus Rayhan💪🔥,supportive sentiment
"Ya ampunn, Apakah Nara juga merasakan hal yang sama? 🤣",relatable engagement
😂😂😂😂aslinya dia itu pinter will tp nyamar aja😂😂😂😂,relatable engagement
Lah iya kenapa sambil jalan wkwkwk😂,product-focused response
M kyok,pas
"sama sama cantik tp lebih cantik yg berhijab ga si ,js objektiv",relatable engagement
"Harqeell, tolong jagan pisah😭",supportive sentiment
Boleh juga tuh.. berapa om klo boleh tau?,product-focused response
Hidup itu harus penuh perjuangan dan usaha. Keberhasilan seseorang itu tergantung usaha kita dalam menjalaninya👏,supportive sentiment
"Wah seru nih, agustus mau coba join ah latian2",product-focused response
😂,spam or irrelevant
🔥,spam or irrelevant
Yuka chan kamu lagi ngapain yuka selamat ulang tahun se🙌🙌moga pajang umur 3tahun ❤️❤️🥳🥳🥳🥳🎂🎂🎂🎂🎂🎂💗💗💗😍😍🎉🎉🎉🎉💗😍,supportive sentiment
👏🔥🙌,spam or irrelevant
Cintakuu😍😍😍😍,supportive sentiment
Dapet apa kira kira?,product-focused response
Ngakak banget pingsan nya bisa jalan gitu ya,supportive sentiment
😭 Allaahu Akbar langsung menitikkan air mata,supportive sentiment
congratulations rayyy!! ❤❤,supportive sentiment
Ennyy,spam or irrelevant
Gemasynyaaa selindull MasyaAllah,relatable engagement
This is a nice product,product-focused response
Pengennnn...ngiler... kpn ke jkt ya,spam or irrelevant
❤️❤️,spam or irrelevant
Rayhan Padangan tah?,product-focused response
innerchild ku meronta ronta🔥😍,supportive sentiment
CONGRATULATIONS LOVEBIRDS 😍😍😍,supportive sentiment
kkanya cantik masyaallah ademm 😍,supportive sentiment
awas enggo punya adik,supportive sentiment
canci bangetttt🫶🏼,passive engagement
Keren,spam or irrelevant
gara2 anakku nntn youtube yuka chan mulu skrg aku jd ikut suka nntn keseruan kluarga yuka chan😍,supportive sentiment
"Baru liat studionya ini, gile kelas internasional bgt...",relatable engagement
SHAZFA ADEK❤️,passive engagement
diem disitu biar saya yang ngejar,relatable engagement
Namaste fam 😍🔥,supportive sentiment
Growth mindset .. Love bgt !!,supportive sentiment
"Untuk para pemimpin dan anggota DPR di Indonesia, sudah saatnya kalian speak up dan turun tangan langsung menyelesaikan masalah pendidikan di pedalaman Papua. Puluhan tahun kami menanti dan belum ada perubahan nyata. Pendidikan di pedalaman Papua telah tertinggal lebih dari 50 tahun. Bahkan setelah 25 tahun Otonomi Khusus (Otsus) diberlakukan, data BPS menunjukkan Indeks Pembangunan Manusia (IPM) Papua tetap berada di posisi terendah di Indonesia.\nHingga hari ini, masih banyak anak-anak Papua yang harus berjalan kaki berjam-jam menembus hutan dan medan berat hanya untuk bisa belajar di sekolah yang fasilitasnya jauh dari layak. Banyak kampung belum memiliki guru tetap, ruang kelas yang memadai, bahkan buku pelajaran pun langka. Lebih parah lagi, balai pelatihan masyarakat Papua yang seharusnya menjadi pusat pengembangan keterampilan dan pendidikan non-formal di kampung-kampung pedalaman Papua, hingga kini belum juga dibangun.\nSaya sudah merancang berbagai skenario dan solusi konkret untuk mengatasi ini semua agar anak-anak Papua dan masyarakat Papua di pedalaman bisa mendapatkan pendidikan dan keterampilan yang relevan dan kontekstual untuk membangun masa depan Papua yang mandiri dan maju.\nSaya akan terus bersuara, setiap hari, tanpa kenal lelah. Karena saya percaya, dengan kerja sama lintas daerah dan kemauan politik yang sungguh-sungguh, kita bisa membangun sistem pendidikan yang maju dan terbaik di pedalaman Papua. Bukan hanya mimpi tapi target nyata yang bisa dicapai dalam 5–10 tahun ke depan.\nJangan diam. Saatnya bergerak.\n#PendidikanPapua #PapuaBisa #SpeakUpUntukPapua #KeadilanPendidikan #BersamaBangunPapua",social virality
Mudah mati? Mudah menyerah? Gampang dikalahkan?,product-focused response
Sendiri aja nih ☺️,relatable engagement
Stela menyusut,pas
可爱😍,spam or irrelevant
Ngedit nya pake apk apa bang,relatable engagement
Sapa aku dong kak,relatable engagement
"Biasanya aku pas PMS mak, galau sedihnya ngalahin film drakor, padahal ya cuman lagi PMS aja",relatable engagement
Love the sound of this,relatable engagement
🔥🔥🔥,spam or irrelevant
❤️❤️,spam or irrelevant
"kinan, K nya itu kece",relatable engagement
lopeeee youuuuuuuu,pas
YOUR BEST DECISION EVER,supportive sentiment
Dimana kaaaa,pas
Yang sabar ya soniaa.😂,relatable engagement
"Seperti biasa, kalo nanyak font? Ditumbuk ga?",relatable engagement
Yang belakangan baju itam buat gw ya,relatable engagement
❤️,spam or irrelevant
"Jgn ngomongin indonesia, KAMU YANG HARUSNYA IKUT BERTANGGUNG JAWAB atas KEKACAUAN YANG ADA DI INDONESIA.",product-focused response
Amin buar ibrostorenya,product-focused response
"Wah, season baru udh rilis?",product-focused response
Tuhan pakai terus menjadi berkat👏👏👏🔥🔥🔥,supportive sentiment
Cant wait 🔥💙,supportive sentiment
Kok bisa ya M𝑨ND𝑨𝑳𝑰K𝑨⭐77 nggak ada kompetitornya?,product-focused response
Selamat dan terimakasih🔥,supportive sentiment
Azhek,spam or irrelevant
sesi jackie chen nyanyi masih ada ya 😂,product-focused response
armpit=heaven 😍😍,supportive sentiment
"You look soo AI-coded, and it's a compliment! rapiiih banget mukanyaa",product-focused response
pernah ke ke JBNU dan BUFS dan di BUFS beeuuhhh tanjakan dan tangga tangga nya setinggi harapan orang tua 😄😄😄,relatable engagement
Cie jd anak dugem dulu,relatable engagement
😂😂😂,spam or irrelevant
KAKKKK IRIIII,pas
Btsnya dong,pas
"Kalori 0 Hoax , apa lagi berasa manis wkwkwk",relatable engagement
"ku kira padel bedjideh,ternyata ravie lg padel🔥",supportive sentiment
Plot twist nya masih lanjut dari panggung ke podcast😂,relatable engagement
masyaallah sukses selaluu rb 😍❤️🙌🔥,supportive sentiment
@minikies_ murah ternyata,product-focused response
😍😍😍 menyala lampung q..,supportive sentiment
Plis deh moh lu kalo kek gini mirip Morgan oey,relatable engagement
Twins @andina_julie,pas
Bagus poool bukkk😍😍😍,supportive sentiment
Keren banget suasana sunrise dan lautnya yang bersih,supportive sentiment
🔥🔥🔥,spam or irrelevant
Kamu gak ikutan main Jump Rope Challenge?,product-focused response
"Mei,jgn sibuk2...kembalilah ke @plus26official 😂😂",social virality
❤️❤️❤️❤️,spam or irrelevant
nonton vidio ini sambil nangis 😭😭😭,product-focused response
Gemesin bgt sih cowo ini mukanya 😍,supportive sentiment
best bgt emg treatment ini tuh,supportive sentiment
Klo pas recordnya berapa resolusi dan fps nya,product-focused response
Cha 😭,passive engagement
Yakult mangga emang enak,relatable engagement
🔥🔥🔥,spam or irrelevant
ASLI KAK FEL!! SELAMAT BANGET!!! 😭💜✨ Ini beneran historic moment!! 11 tahun nungguin akhirnya dikasih moment sebagus ini sama universe! You deserve all the love kak💜,supportive sentiment
Bang spil font nya bang,product-focused response
Echa paling tua tapi. Paling imut😍,supportive sentiment
Resiko jadi LAKI @gerrygirianza 🫵 😂,social virality
Ga ada keterangan yah,product-focused response
Gorgeous 🔥🔥🔥,supportive sentiment
"kok buku nikahku ijo ijo ya, gak merah ijo lagi 🗿",relatable engagement
Preset bang?,pas
Size kita sama kan ?,product-focused response
"Ikutan bangga karena kamua ada di sana kak 😍 Masya Allah, sukses terus kak 😍",supportive sentiment
"Kami baru pulanv dari pulau wayang, dan emang seru bgd. Pengen ngulang lagi kapan2 ah",relatable engagement
Selamat datang dd bayi 😍❤️,supportive sentiment
😍😍😍,spam or irrelevant
beli gamis di lozy tapi selalu kepanjangan 😢,product-focused response
Steam deck OLED lebih worth it ga sih mas?,product-focused response
tersesat oh tersesat,supportive sentiment
"omg,cakeppp bet🔥",supportive sentiment
🤣😄,spam or irrelevant
Asalamualaikum moga sehat sukses mas atta,supportive sentiment
"LCD-nya Apex/Extreme bisa dipakei ke Hero gak, Om? 😁",relatable engagement
Congrats you two! @titantyra & @gaiuso 🤍🤍🤍,social virality
happy birthday Lulaaaa!!,supportive sentiment
KEREN🙌,supportive sentiment
😍😍😍😍,spam or irrelevant
budokkkkk😮,passive engagement
🙏🏽,spam or irrelevant
Cakeeepopp semuaaa gimana donggf,product-focused response
Hebat sayang sukses selalu ya,supportive sentiment
Aaa so cutee😍,supportive sentiment
😍🔥,spam or irrelevant
💙💙💙,spam or irrelevant
Masya Allah kembaran sehat2 terus ya kk gina😍,supportive sentiment
😌😁,spam or irrelevant
anjay dah keren bingitt💓💓,supportive sentiment
Kereennnn😍,supportive sentiment
Cakep bangettttt yaallah. Kadang aku nton filmnya Laura Basuki cuma buat liat aktingnya dia doang daripada ceritanya. RILLLL idola,relatable engagement
"kalau memang hidup cuman perihal pelarian, maka lari lah ke masjid.",relatable engagement
@almiraazari @shaniayevani,social virality
Asik 🔥,supportive sentiment
"kak caranya color grading kaya gitu tanpa preset gimana kak ,ajari aku",product-focused response
Cantikkk,spam or irrelevant
Cangtip nehhh😍,supportive sentiment
Bang ada rekomendasi printer 1-2 JTan untuk pemula ?,product-focused response
Idola 🔥,supportive sentiment
@ikrsabil suara nenek yah😂,social virality
❤️,spam or irrelevant
👍👍👍,spam or irrelevant
BAGUS😍💫,product-focused response
Kurrr semangat jgn sampai 🙃🙏🏻,supportive sentiment
"Udah siap banget, padahal itu bola bukan buat dia. 😭🎾",product-focused response
👏👏👏👏,spam or irrelevant
😍👍,spam or irrelevant
😍,spam or irrelevant
Mantap bung anton,supportive sentiment
"sebenarnya haram lo kalo ke mesjid pake baju Madrid, haramnya dimana? cobalah liat mahkota Madrid",product-focused response
KEREN BGT,pas
Takira iklan rexona 🤣🤣,relatable engagement
Kak Feli lucu banget🤭🤏🏻 Eh tas nya🤭🤏🏻,relatable engagement
Masyaallah bumil❤️❤️,passive engagement
gokill 🔥🔥,supportive sentiment
❤️🔥,spam or irrelevant
cantik banget Masya Allah😍,supportive sentiment
Barakallah braderr🥹🤲🏻,supportive sentiment
Knp kdd di belakangnya kota saranjana han?? At bukit mamake,product-focused response
"Gw ulangi videonya sampe 31x. Gw cermati kata tiap kata. Gw perhatikan raut wajah setiap pemain, dan akhirnya Alhamdulillah gw masih tida paham kenapa tiba2 endingnya \terimakasih\"" 😂😂""",relatable engagement
Mungkin emang disuruh nabung dulu buat liat konser mereka🥺,relatable engagement
Keren banget kaa😍😍😍,supportive sentiment
Kapan Akadnya bang,supportive sentiment
😍,spam or irrelevant
din cakep bgt,passive engagement
Sehat sehat buat kalian semua 🫶,supportive sentiment
🔥,spam or irrelevant
Ka ga pengen buang bayi nya aja soalnya udh berkumis ke lele 😂,relatable engagement
kakk boleh spil baju ny😁🙏🏻,product-focused response
🤍🤍🤍🤍🤍,spam or irrelevant
"TAKBIR, ALLAHUAKBAR MASYAALLAH TABARAKALLAH, HARR LU CAKEPP BGT HARRR, KEJANG KEJANGG GUEEE😭🤍",supportive sentiment
Emang boleh ulti terakir di penentuan dengan keluarin defend jongkoknya mana kak Ge jg sudah keluarin jurus andalan Jump Smashnya 🔥👏,supportive sentiment
Masalah nya ga bisa berenti poto,supportive sentiment
Semangat juara🔥🔥🔥🔥🔥🔥,supportive sentiment
Antara salfok cakep sama mau ngamok,relatable engagement
❤️,spam or irrelevant
Tengs nik karena udh ngga nyusahin graphic designer🤙,supportive sentiment
FTE apaan bang?,product-focused response
Sy sdh tanya ke chtGpt ku dan jawabannya bikin terharu.. Dan sekarang jadi malah curhat panjang😂😂😂,relatable engagement
Awhhhh❤️❤️❤️,spam or irrelevant
😍😍😍,spam or irrelevant
Ke kanan ke kiri nona manise😍,supportive sentiment
Mukanya sehat banget kakk😍😍,supportive sentiment
"yang bagian liat menara, lampion. sma rambut rapunze yg nyaa tuu keren bgt plssssssss",supportive sentiment
Behhh🔥,passive engagement
"Pingin juga begini 150jt ""cuma""",product-focused response
"Seru bngt klo bareng keluarga, biar bisa deep talk 😁",relatable engagement
Kaga nahan sound lu @rahmat._17 😂,social virality
Masyaallah keren bgt mbk 🥹😍👏🏻 sehat selalu ya mbak😊,supportive sentiment
🔥🔥,spam or irrelevant
Kak pacerin aku dong kak🙌,relatable engagement
😍😍😍,spam or irrelevant
